doc_id,domain,title,date_published,collection,tags,url,summary
haiyan-google_21-31_w17(8),pm.gc.ca,Typhoon Haiyan relief fund | Prime Minister of Canada,,haiyan,google,http://pm.gc.ca/eng/news/2014/04/03/typhoon-haiyan-relief-fund,The remaining $20.59 million from the <b>Typhoon Haiyan</b> Relief Fund will be used <br> for longer-term reconstruction and disaster risk reduction ... Return to <b>news</b>&nbsp;...
haiyan-google_21-31_w17(9),online.wsj.com,Typhoon Haiyan Survivors Band Together in Manila Halfway House ...,2013-12-18T07:41:00.000Z,haiyan,google,http://online.wsj.com/news/articles/SB10001424052702304173704579263773618450310,"Survivors of <b>Typhoon Haiyan</b>, some of whom are left with only memories of their <br> homes, have banded together ... —Josephine Cuneta contributed to this <b>article</b>."
haiyan-google_21-31_w18(1),unicef.org,Devastation of Typhoon Haiyan still haunts children,,haiyan,google,http://www.unicef.org/media/media_71565.html,"<b>News</b> note. Devastation of <b>Typhoon Haiyan</b> still haunts children. Children need <br> support, education to overcome trauma, build resilience. MANILA, 17 December<br> &nbsp;..."
haiyan-google_21-31_w18(10),ryot.org,Typhoon Haiyan » RYOT News,,haiyan,google,http://www.ryot.org/cause/typhoon-haiyan,"<b>Typhoon Haiyan</b>, one of the most powerful typhoons ever recorded, slammed into <br> the Philippines Friday, potentially causing serious damage and casualties."
haiyan-google_21-31_w18(2),ifrc.org,Getting children back to school after Typhoon Haiyan - IFRC,,haiyan,google,http://www.ifrc.org/en/news-and-media/news-stories/asia-pacific/philippines/getting-children-back-to-school-after-typhoon-haiyan-64348/,"When <b>Typhoon Haiyan</b> struck the Visayas region of central Philippines, the Red <br> Cross Society of China was quick to reach out to affected communities."
haiyan-google_21-31_w18(3),globalvoicesonline.org,Philippine Typhoon Haiyan Victims Complain of Slow Relief and ...,,haiyan,google,http://globalvoicesonline.org/2014/01/21/philippine-typhoon-haiyan-victims-complain-of-slow-relief-and-substandard-shelters/,"Also see Haiyan Devastates the Philippines, our special <b>coverage</b> page. More <br> than two months have passed since super <b>typhoon Haiyan</b> (Yolanda) hit the&nbsp;..."
haiyan-google_21-31_w18(4),america.aljazeera.com,"A month after Typhoon Haiyan, a push for immigration reform | Al ...",,haiyan,google,http://america.aljazeera.com/articles/2013/12/5/a-month-after-typhoonhaiyanapushforimmigrationreform.html,"One month after <b>Typhoon Haiyan</b>, much of the Philippines, like this coastal .... Get <br> weekly <b>news</b> updates and the latest on what&#39;s next for Al Jazeera America."
haiyan-google_21-31_w18(5),yesmagazine.org,Typhoon Haiyan Survivors Dance to Pharrell Williams—and They ...,,haiyan,google,http://www.yesmagazine.org/happiness/typhoon-haiyan-survivors-dance-to-pharrell-williams2014and-they-are-incredible,<b>Typhoon Haiyan</b> Survivors Dance to Pharrell Williams—and They Are Incredible <br> ... Magazine encourages you to make free use of this <b>article</b> by taking these&nbsp;...
haiyan-google_21-31_w18(6),ifrc.org,Recovery efforts move ahead two months on from Typhoon Haiyan ...,,haiyan,google,https://www.ifrc.org/en/news-and-media/news-stories/asia-pacific/philippines/recovery-efforts-move-ahead-two-months-on-from-typhoon-haiyan/,"On 8 November 8, <b>Typhoon Haiyan</b> tore across the Visayas region of central <br> Philippines. The storm had a devastating impact and was accompanied by a <br> deadly&nbsp;..."
haiyan-google_21-31_w18(7),cbsnews.com,Justin Bieber visits Typhoon Haiyan victims in the Philippines - CBS ...,"December 10, 2013, 8:29 AM",haiyan,google,http://www.cbsnews.com/news/justin-bieber-visits-typhoon-haiyan-victims-in-the-philippines/,"Justin Bieber plays basketball with children survivors of <b>Typhoon Haiyan</b> during <br> his unannounced visit on Dec. 10, 2013 at Tacloban city, Leyte province in&nbsp;..."
haiyan-google_21-31_w18(8),sbs.com.au,Typhoon Haiyan: One month on | SBS News,,haiyan,google,http://www.sbs.com.au/news/storystream/super-typhoon-haiyan-millions-risk,"It&#39;s been a month since the Philippines was lashed by <b>Typhoon Haiyan</b>, leaving <br> more than 5700 dead, more than 1700 missing and four million people&nbsp;..."
haiyan-google_21-31_w18(9),un.org,Philippines: UN ramps up aid for 6 million child victims of Typhoon,,haiyan,google,http://www.un.org/apps/news/story.asp?NewsID=46761,"With the lives of nearly six million children disrupted by the typhoon that <br> devastated the Philippines a month ago, 1.4 ... Philippines: UN ramps up aid for 6 <br> million child victims of <b>Typhoon Haiyan</b> ... <b>News</b> Tracker: past stories on this issue<br> ."
haiyan-google_21-31_w19(1),ifrc.org,Getting children back to school after Typhoon Haiyan - IFRC,,haiyan,google,http://www.ifrc.org/en/news-and-media/news-stories/asia-pacific/philippines/getting-children-back-to-school-after-typhoon-haiyan-64348/,"When <b>Typhoon Haiyan</b> struck the Visayas region of central Philippines, the Red <br> Cross Society of China was quick to reach out to affected communities."
haiyan-google_21-31_w19(10),sbs.com.au,Typhoon Haiyan: One month on | SBS News,,haiyan,google,http://www.sbs.com.au/news/storystream/super-typhoon-haiyan-millions-risk,"It&#39;s been a month since the Philippines was lashed by <b>Typhoon Haiyan</b>, leaving <br> more than 5700 dead, more than 1700 missing and four million people&nbsp;..."
haiyan-google_21-31_w19(2),unhcr.org,UNHCR - Typhoon Haiyan: Indigenous people seek to break cycle ...,,haiyan,google,http://www.unhcr.org/52f0c8e36.html,"<b>News</b> Stories, 4 February 2014 ... But disaster struck again on November 8 last <br> year when <b>Typhoon Haiyan</b> sent a 17-foot storm surge sweeping through the&nbsp;..."
haiyan-google_21-31_w19(3),who.int,Rebuilding shattered health system an urgent priority in next phase of,,haiyan,google,http://www.who.int/mediacentre/news/releases/2013/philippines-health-system/en/,"One month after <b>Typhoon Haiyan</b> hit the Philippines, WHO identifies as top <br> priorities ... Other essential preventive measures include increasing <b>coverage</b> <br> with&nbsp;..."
haiyan-google_21-31_w19(4),unicef.org,Devastation of Typhoon Haiyan still haunts children,,haiyan,google,http://www.unicef.org/media/media_71565.html,"<b>News</b> note. Devastation of <b>Typhoon Haiyan</b> still haunts children. Children need <br> support, education to overcome trauma, build resilience. MANILA, 17 December<br> &nbsp;..."
haiyan-google_21-31_w19(5),globalvoicesonline.org,Philippine Typhoon Haiyan Victims Complain of Slow Relief and ...,,haiyan,google,http://globalvoicesonline.org/2014/01/21/philippine-typhoon-haiyan-victims-complain-of-slow-relief-and-substandard-shelters/,"Also see Haiyan Devastates the Philippines, our special <b>coverage</b> page. More <br> than two months have passed since super <b>typhoon Haiyan</b> (Yolanda) hit the&nbsp;..."
haiyan-google_21-31_w19(6),yesmagazine.org,Typhoon Haiyan Survivors Dance to Pharrell Williams—and They ...,,haiyan,google,http://www.yesmagazine.org/happiness/typhoon-haiyan-survivors-dance-to-pharrell-williams2014and-they-are-incredible,<b>Typhoon Haiyan</b> Survivors Dance to Pharrell Williams—and They Are Incredible <br> ... Magazine encourages you to make free use of this <b>article</b> by taking these&nbsp;...
haiyan-google_21-31_w19(7),ifrc.org,Recovery efforts move ahead two months on from Typhoon Haiyan ...,,haiyan,google,https://www.ifrc.org/en/news-and-media/news-stories/asia-pacific/philippines/recovery-efforts-move-ahead-two-months-on-from-typhoon-haiyan/,"On 8 November 8, <b>Typhoon Haiyan</b> tore across the Visayas region of central <br> Philippines. The storm had a devastating impact and was accompanied by a <br> deadly&nbsp;..."
haiyan-google_21-31_w19(8),cbsnews.com,Justin Bieber visits Typhoon Haiyan victims in the Philippines - CBS ...,"December 10, 2013, 8:29 AM",haiyan,google,http://www.cbsnews.com/news/justin-bieber-visits-typhoon-haiyan-victims-in-the-philippines/,"Justin Bieber plays basketball with children survivors of <b>Typhoon Haiyan</b> during <br> his unannounced visit on Dec. 10, 2013 at Tacloban city, Leyte province in&nbsp;..."
haiyan-google_21-31_w19(9),ctvnews.ca,Philippines one month after Typhoon Haiyan: signs of progress and ...,,haiyan,google,http://www.ctvnews.ca/world/signs-of-progress-one-month-after-typhoon-haiyan-devastated-philippines-1.1579911,"One month since <b>Typhoon Haiyan</b>, signs of progress in this shattered Philippine <br> city are mixed with reminders of the scale of the disaster and the challenges&nbsp;..."
haiyan-google_21-31_w20(1),usatoday.com,Philippines trying to learn lessons from Typhoon Haiyan,2013-11-22T13:34:12.0000000,haiyan,google,http://www.usatoday.com/story/news/world/2013/11/22/philippines-typhoon-lessons-learned/3664883/,"To the person that wrote this <b>news</b>, try and empty out your pockets and go live in <br> the ph ... Their three daughters, 3, 7 and 8, drowned in <b>Typhoon Haiyan</b>."
haiyan-google_21-31_w20(10),ifrc.org,Recovery efforts move ahead two months on from Typhoon Haiyan ...,,haiyan,google,https://www.ifrc.org/en/news-and-media/news-stories/asia-pacific/philippines/recovery-efforts-move-ahead-two-months-on-from-typhoon-haiyan/,"On 8 November 8, <b>Typhoon Haiyan</b> tore across the Visayas region of central <br> Philippines. The storm had a devastating impact and was accompanied by a <br> deadly&nbsp;..."
haiyan-google_21-31_w20(2),globalnews.ca,"Super Typhoon Haiyan | News, Videos &amp; Articles",,haiyan,google,http://globalnews.ca/tag/super-typhoon-haiyan/,Super <b>Typhoon Haiyan</b> videos and latest <b>news</b> articles; GlobalNews.ca your <br> source for the latest <b>news</b> on Super <b>Typhoon Haiyan</b> .
haiyan-google_21-31_w20(3),o.canada.com,"Two weeks after typhoon Haiyan, the crisis has only just begun ...",,haiyan,google,http://o.canada.com/news/two-weeks-after-typhoon-haiyan-the-crisis-has-only-just-begun/,"TACLOBAN, Philippines — More than two weeks after <b>typhoon Haiyan</b> slashed ... <br> as a teenager he watched “natural disasters on the <b>news</b> and wanted to find a&nbsp;..."
haiyan-google_21-31_w20(4),ifrc.org,Getting children back to school after Typhoon Haiyan - IFRC,,haiyan,google,http://www.ifrc.org/en/news-and-media/news-stories/asia-pacific/philippines/getting-children-back-to-school-after-typhoon-haiyan-64348/,"When <b>Typhoon Haiyan</b> struck the Visayas region of central Philippines, the Red <br> Cross Society of China was quick to reach out to affected communities."
haiyan-google_21-31_w20(5),unhcr.org,UNHCR - Typhoon Haiyan: Indigenous people seek to break cycle ...,,haiyan,google,http://www.unhcr.org/52f0c8e36.html,"<b>News</b> Stories, 4 February 2014 ... But disaster struck again on November 8 last <br> year when <b>Typhoon Haiyan</b> sent a 17-foot storm surge sweeping through the&nbsp;..."
haiyan-google_21-31_w20(6),who.int,Rebuilding shattered health system an urgent priority in next phase of,,haiyan,google,http://www.who.int/mediacentre/news/releases/2013/philippines-health-system/en/,"One month after <b>Typhoon Haiyan</b> hit the Philippines, WHO identifies as top <br> priorities ... Other essential preventive measures include increasing <b>coverage</b> <br> with&nbsp;..."
haiyan-google_21-31_w20(7),unicef.org,Devastation of Typhoon Haiyan still haunts children,,haiyan,google,http://www.unicef.org/media/media_71565.html,"<b>News</b> note. Devastation of <b>Typhoon Haiyan</b> still haunts children. Children need <br> support, education to overcome trauma, build resilience. MANILA, 17 December<br> &nbsp;..."
haiyan-google_21-31_w20(8),globalvoicesonline.org,Philippine Typhoon Haiyan Victims Complain of Slow Relief and ...,,haiyan,google,http://globalvoicesonline.org/2014/01/21/philippine-typhoon-haiyan-victims-complain-of-slow-relief-and-substandard-shelters/,"Also see Haiyan Devastates the Philippines, our special <b>coverage</b> page. More <br> than two months have passed since super <b>typhoon Haiyan</b> (Yolanda) hit the&nbsp;..."
haiyan-google_21-31_w20(9),yesmagazine.org,Typhoon Haiyan Survivors Dance to Pharrell Williams—and They ...,,haiyan,google,http://www.yesmagazine.org/happiness/typhoon-haiyan-survivors-dance-to-pharrell-williams2014and-they-are-incredible,<b>Typhoon Haiyan</b> Survivors Dance to Pharrell Williams—and They Are Incredible <br> ... Magazine encourages you to make free use of this <b>article</b> by taking these&nbsp;...
haiyan-google_21-31_w21(1),news.com.au,"Four weeks after typhoon Haiyan, it is mostly the survivors helping ...",,haiyan,google,http://www.news.com.au/world/four-weeks-after-typhoon-haiyan-it-is-mostly-the-survivors-helping-recovery-efforts-off-the-ground/story-fndir2ev-1226773943544,"World <b>News</b> ... Survivors of Super <b>Typhoon Haiyan</b> march during a religious <br> procession in Tolosa on the eastern Philippine island of ... <b>Typhoon Haiyan</b> <br> survivors ride motorbikes through the ruins of the destroyed town of Guiuan, <br> Philippines."
haiyan-google_21-31_w21(10),hawaiinewsnow.com,Filmmaker from Hawaii releases documentary about Typhoon Haiyan,,haiyan,google,http://www.hawaiinewsnow.com/story/24812195/filmmaker-from-hawaii-releases-documentary-about-typhoon-haiyan,"Three months after Super <b>Typhoon Haiyan</b> devastated the Philippines, the <br> destruction and relief struggles are no longer dominating headlines -- but a <br> filmmaker&nbsp;..."
haiyan-google_21-31_w21(2),aljazeera.com,One hundred days since Typhoon Haiyan - Features - Al Jazeera ...,,haiyan,google,http://www.aljazeera.com/indepth/features/2014/02/one-hundred-days-since-typhoon-haiyan-20142188436327673.html,Email <b>Article</b>. Print <b>Article</b>. Share <b>article</b>. Send Feedback. Two members of Girlie <br> and Berna-Mae&#39;s family were killed in <b>Typhoon Haiyan</b> [Kim Nguyen/Al Jazeera].
haiyan-google_21-31_w21(3),abc.net.au,Typhoon Haiyan: hundreds unburied after Philippines storm ...,,haiyan,google,http://www.abc.net.au/news/2013-12-28/phils-typhoon-corpses/5177392,Residents say more than 1000 victims of Super <b>Typhoon Haiyan</b> lie unburied <br> seven ... Australia Network <b>News</b> ... Retrieving the dead after Philippines typhoon<br> &nbsp;...
haiyan-google_21-31_w21(4),euronews.com,Japanese troops return to Philippines to provide aid for Typhoon ...,,haiyan,google,http://www.euronews.com/2013/11/26/japanese-troops-return-to-philippines-to-provide-aid-for-typhoon-haiyan-victims/,"world <b>news</b> - Japanese troops have landed on a beach in the Philippines. ... <br> against the devastation and disease caused by a natural disaster, <b>Typhoon</b> <br> <b>Haiyan</b>."
haiyan-google_21-31_w21(5),salvationarmy.org,The Salvation Army International - Typhoon Haiyan,,haiyan,google,http://www.salvationarmy.org/ihq/haiyan,<b>Typhoon Haiyan</b> hit The Philippines on Friday 8 November - the biggest ... <b>News</b> <br> Feature: Philippines Emergency Response Documentary to Premiere Online
haiyan-google_21-31_w21(6),america.aljazeera.com,Typhoon Haiyan highlights global cost of climate change | Al ...,,haiyan,google,http://america.aljazeera.com/articles/2013/11/14/philippine-leadershopetoconvinceworldtoactonclimatechange.html,<b>Typhoon Haiyan</b> highlights global cost of climate change. Philippines .... Get <br> weekly <b>news</b> updates and the latest on what&#39;s next for Al Jazeera America. <br> Submit.
haiyan-google_21-31_w21(7),usatoday.com,How you can help Typhoon Haiyan survivors,2013-11-09T16:45:41.0000000,haiyan,google,http://www.usatoday.com/story/news/world/2013/11/09/haiyan-how-you-can-help/3484467/,"In the wake of Super <b>Typhoon Haiyan</b> slamming into the Philippines, relief <br> organizations are ... Strange our <b>news</b> organization says that 104 are confirmed <br> dead."
haiyan-google_21-31_w21(8),deseretnews.com,LDS Church continues to aid in recovery efforts following Typhoon ...,3/3/2014,haiyan,google,http://www.deseretnews.com/article/865597766/Typhoon-Haiyan-recovery.html?pg=all,"Three months after <b>Typhoon Haiyan</b> struck the Philippines, recovery is underway. <br> ... By Sarah Jane Weaver, Church <b>News</b> staff writer. Published: Monday, March&nbsp;..."
haiyan-google_21-31_w21(9),irinnews.org,Why identifying Typhoon Haiyan&apos;s dead matters to the living,,haiyan,google,http://www.irinnews.org/report/99432/why-identifying-typhoon-haiyan-s-dead-matters-to-the-living,Read this <b>article</b> in: Français - عربي. Why identifying <b>Typhoon Haiyan&#39;s</b> dead <br> matters to the living. Follow @{0}. COMMENT; EMAIL; PRINT; EASY READ.
haiyan-google_31-41(1),globalnews.ca,"Super Typhoon Haiyan | News, Videos &amp; Articles",,haiyan,google,http://globalnews.ca/tag/super-typhoon-haiyan/,Super <b>Typhoon Haiyan</b> videos and latest <b>news</b> articles; GlobalNews.ca your <br> source for the latest <b>news</b> on Super <b>Typhoon Haiyan</b> .
haiyan-google_31-41(10),yesmagazine.org,Typhoon Haiyan Survivors Dance to Pharrell Williams—and They ...,,haiyan,google,http://www.yesmagazine.org/happiness/typhoon-haiyan-survivors-dance-to-pharrell-williams2014and-they-are-incredible,<b>Typhoon Haiyan</b> Survivors Dance to Pharrell Williams—and They Are Incredible <br> ... Magazine encourages you to make free use of this <b>article</b> by taking these&nbsp;...
haiyan-google_31-41(2),o.canada.com,"Two weeks after typhoon Haiyan, the crisis has only just begun ...",,haiyan,google,http://o.canada.com/news/two-weeks-after-typhoon-haiyan-the-crisis-has-only-just-begun/,"TACLOBAN, Philippines — More than two weeks after <b>typhoon Haiyan</b> slashed ... <br> as a teenager he watched “natural disasters on the <b>news</b> and wanted to find a&nbsp;..."
haiyan-google_31-41(3),ippf.org,Latest update from Philippines after Typhoon Haiyan - International ...,,haiyan,google,http://www.ippf.org/news/Latest-update-Philippines-after-Typhoon-Haiyan,"Latest update from Philippines after <b>Typhoon Haiyan</b> ... In response to the <br> devastating aftermath of <b>Typhoon Haiyan</b>, IPPF&#39;s ... 12/11/2013 | <b>News</b> Item."
haiyan-google_31-41(4),jw.org,Super Typhoon Haiyan Pummels Central Philippines,,haiyan,google,http://www.jw.org/en/news/by-region/asia/philippines/super-typhoon-haiyan/,The Philippine <b>typhoon Haiyan</b> caused extensive loss of life and property. <br> Jehovah&#39;s Witnesses are cooperating with local authorities to help provide <br> disaster&nbsp;...
haiyan-google_31-41(5),unhcr.org,UNHCR - Typhoon Haiyan: Indigenous people seek to break cycle ...,,haiyan,google,http://www.unhcr.org/52f0c8e36.html,"<b>News</b> Stories, 4 February 2014 ... But disaster struck again on November 8 last <br> year when <b>Typhoon Haiyan</b> sent a 17-foot storm surge sweeping through the&nbsp;..."
haiyan-google_31-41(6),who.int,Rebuilding shattered health system an urgent priority in next phase of,,haiyan,google,http://www.who.int/mediacentre/news/releases/2013/philippines-health-system/en/,"One month after <b>Typhoon Haiyan</b> hit the Philippines, WHO identifies as top <br> priorities ... Other essential preventive measures include increasing <b>coverage</b> <br> with&nbsp;..."
haiyan-google_31-41(7),unicef.org,Devastation of Typhoon Haiyan still haunts children,,haiyan,google,http://www.unicef.org/media/media_71565.html,"<b>News</b> note. Devastation of <b>Typhoon Haiyan</b> still haunts children. Children need <br> support, education to overcome trauma, build resilience. MANILA, 17 December<br> &nbsp;..."
haiyan-google_31-41(8),edition.cnn.com,Jason Day loses eight relatives to Typhoon Haiyan - CNN.com,2013-11-18T13:00:30Z,haiyan,google,http://edition.cnn.com/2013/11/18/sport/jason-day-typhoon-haiyan-golf/,Golfer Jason Day lost eight relatives during <b>Typhoon Haiyan</b>; Day reportedly lost <br> ... hope that any <b>coverage</b> can spread awareness to assist with the relief efforts&nbsp;...
haiyan-google_31-41(9),globalvoicesonline.org,Philippine Typhoon Haiyan Victims Complain of Slow Relief and ...,,haiyan,google,http://globalvoicesonline.org/2014/01/21/philippine-typhoon-haiyan-victims-complain-of-slow-relief-and-substandard-shelters/,"Also see Haiyan Devastates the Philippines, our special <b>coverage</b> page. More <br> than two months have passed since super <b>typhoon Haiyan</b> (Yolanda) hit the&nbsp;..."
haiyan-google_31-41_w17(1),independent.co.uk,David Beckham meets child survivors of Typhoon Haiyan in the ...,,haiyan,google,http://www.independent.co.uk/news/people/news/david-beckham-meets-child-survivors-of-typhoon-haiyan-in-the-philippines-9129484.html,... visited the Philippines to meet children survivors of <b>Typhoon Haiyan</b> almost <br> 100 ... <b>News</b>. Oscar Pistorius reacts during his trial for the murder of his girlfriend<br> &nbsp;...
haiyan-google_31-41_w17(10),youtube.com,Typhoon Haiyan - A Global Warning - YouTube,,haiyan,google,http://www.youtube.com/watch?v=vacb7YrQznk,"In the aftermath of the devastating Super-<b>Typhoon Haiyan</b> &amp; the two ... Watch <br> Later EGYPT CRISIS: Disaster Awaits !!! by Prophecy <b>News</b> Desk 1,233 views; 1:<br> 13"
haiyan-google_31-41_w17(2),worldnews.nbcnews.com,&apos;Nothing&apos;s changed&apos;: Philippine typhoon survivors fear being forgotten,,haiyan,google,http://worldnews.nbcnews.com/_news/2014/02/01/22522389-nothings-changed-philippine-typhoon-survivors-fear-being-forgotten?lite,"Almost three months after <b>Typhoon Haiyan</b> struck the Philippine city of Tacloban, <br> NBC <b>News</b>&#39; Jim Maceda returns to the devastated area where residents are&nbsp;..."
haiyan-google_31-41_w17(3),sbs.com.au,Philippines recovering from Typhoon Haiyan | SBS News,,haiyan,google,http://www.sbs.com.au/news/article/2014/02/07/philippines-recovering-typhoon-haiyan,"It&#39;s been three months since <b>Typhoon Haiyan</b> devastated parts of the Philippines. <br> The super typhoon left nearly 8000 people dead or missing, displaced about&nbsp;..."
haiyan-google_31-41_w17(4),itv.com,Surviving Typhoon Haiyan: How the Philippines is rebuilding - ITV ...,,haiyan,google,http://www.itv.com/news/2014-02-10/surviving-typhoon-haiyan-how-the-philippines-is-rebuilding/,Read Surviving <b>Typhoon Haiyan</b>: How the Philippines is rebuilding latest on ITV <br> <b>News</b>. All the World <b>news</b>.
haiyan-google_31-41_w17(5),guampdn.com,Typhoon Haiyan aftermath shocking,,haiyan,google,http://www.guampdn.com/article/20140119/NEWS01/301190006/Typhoon-Haiyan-aftermath-shocking,"Photos by Lea Santos/For Pacific Sunday <b>News</b> ... TACLOBAN, Philippines -- <br> Watching <b>Typhoon Haiyan</b> on CNN and The Filipino Channel did not prepare me<br> &nbsp;..."
haiyan-google_31-41_w17(6),icrc.org,Philippines: International Red Cross Movement meets to agree on ...,,haiyan,google,http://www.icrc.org/eng/resources/documents/news-release/2014/02-12-philippines-typhoon-haiyan-red-cross-movement.htm,12-02-2014 <b>News</b> Release. Manila - Almost one hundred days since <b>Typhoon</b> <br> <b>Haiyan</b> (locally known as Yolanda) devastated the Visayas region of central&nbsp;...
haiyan-google_31-41_w17(7),europa.eu,Typhoon Haiyan: European Commission increases aid to €40 million,,haiyan,google,http://europa.eu/rapid/press-release_IP-13-1264_en.htm,"European Commission - Press Release details page - European Commission <br> Press release Brussels, 17 December 2013 The European Commission is <br> making&nbsp;..."
haiyan-google_31-41_w17(8),mercurynews.com,Local students and teachers raise funds and awareness for Typhoon ...,2014-01-28T18:04:52-0700,haiyan,google,http://www.mercurynews.com/pacifica/ci_25012818/local-students-and-teachers-raise-funds-and-awareness,"On November 8, 2013, <b>Typhoon Haiyan</b>, known as Typhoon Yolanda in the <br> Philippines, ripped across the central Philippines, leaving heartbreak and <br> tragedy in&nbsp;..."
haiyan-google_31-41_w17(9),news.yahoo.com,Aerial view of aftermath of Typhoon Haiyan | Watch the video ...,,haiyan,google,http://news.yahoo.com/video/aerial-view-aftermath-typhoon-haiyan-213352240.html,Watch the video Aerial view of aftermath of <b>Typhoon Haiyan</b> on Yahoo <b>News</b> . <br> Emergency relief efforts are underway amid the devastation caused by Typhoon<br> &nbsp;...
haiyan-google_31-41_w18(1),un.org,in Philippines 100 days after Typhoon Haiyan,,haiyan,google,http://www.un.org/apps/news/story.asp/story.asp?NewsID=47156&Cr=Philippines&Cr1=,Needs remain &#39;enormous&#39; in Philippines 100 days after <b>Typhoon Haiyan</b> - UN ... <br> In a <b>news</b> release hailing the marked progress in the massive Government-led&nbsp;...
haiyan-google_31-41_w18(10),guampdn.com,Typhoon Haiyan aftermath shocking,,haiyan,google,http://www.guampdn.com/article/20140119/NEWS01/301190006/Typhoon-Haiyan-aftermath-shocking,"Photos by Lea Santos/For Pacific Sunday <b>News</b> ... TACLOBAN, Philippines -- <br> Watching <b>Typhoon Haiyan</b> on CNN and The Filipino Channel did not prepare me<br> &nbsp;..."
haiyan-google_31-41_w18(2),preventionweb.net,Typhoon Haiyan (Yolanda) 2013 - News - Professional Resources ...,,haiyan,google,http://www.preventionweb.net/english/professional/news/tags/index.php/pw:typhoonhaiyan2013/Typhoon%20Haiyan%20(Yolanda)%202013/,The Mayor of the worst-hit city of the <b>Typhoon Haiyan</b> disaster believes the city&#39;s <br> future prosperity depends on &#39;transformational development&#39; that rebuilds&nbsp;...
haiyan-google_31-41_w18(3),pm.gc.ca,Typhoon Haiyan relief fund | Prime Minister of Canada,,haiyan,google,http://pm.gc.ca/eng/news/2014/04/03/typhoon-haiyan-relief-fund,The remaining $20.59 million from the <b>Typhoon Haiyan</b> Relief Fund will be used <br> for longer-term reconstruction and disaster risk reduction ... Return to <b>news</b>&nbsp;...
haiyan-google_31-41_w18(4),online.wsj.com,Typhoon Haiyan Survivors Band Together in Manila Halfway House ...,2013-12-18T07:41:00.000Z,haiyan,google,http://online.wsj.com/news/articles/SB10001424052702304173704579263773618450310,"Survivors of <b>Typhoon Haiyan</b>, some of whom are left with only memories of their <br> homes, have banded together ... —Josephine Cuneta contributed to this <b>article</b>."
haiyan-google_31-41_w18(5),wizards.com,Typhoon Haiyan Charity : Daily MTG : Magic: The Gathering,,haiyan,google,http://www.wizards.com/magic/magazine/article.aspx?x=mtg/daily/feature/277,"here are few people who have not heard about the devastation that <b>Typhoon</b> <br> <b>Haiyan</b> wrought upon the Philippines November 8, leaving thousands without&nbsp;..."
haiyan-google_31-41_w18(6),telegraph.co.uk,British aid to Typhoon Haiyan boosted by government donation one ...,12/8/2013,haiyan,google,http://www.telegraph.co.uk/news/worldnews/asia/10502782/British-aid-to-Typhoon-Haiyan-boosted-by-government-donation-one-month-on.html,British aid to victims of <b>Typhoon Haiyan</b> is to increase to £60 million having <br> already reached more than 1.6 million people in the month since the disaster <br> struck.
haiyan-google_31-41_w18(7),independent.co.uk,David Beckham meets child survivors of Typhoon Haiyan in the ...,,haiyan,google,http://www.independent.co.uk/news/people/news/david-beckham-meets-child-survivors-of-typhoon-haiyan-in-the-philippines-9129484.html,... visited the Philippines to meet children survivors of <b>Typhoon Haiyan</b> almost <br> 100 ... <b>News</b>. Oscar Pistorius reacts during his trial for the murder of his girlfriend<br> &nbsp;...
haiyan-google_31-41_w18(8),worldnews.nbcnews.com,&apos;Nothing&apos;s changed&apos;: Philippine typhoon survivors fear being forgotten,,haiyan,google,http://worldnews.nbcnews.com/_news/2014/02/01/22522389-nothings-changed-philippine-typhoon-survivors-fear-being-forgotten?lite,"Almost three months after <b>Typhoon Haiyan</b> struck the Philippine city of Tacloban, <br> NBC <b>News</b>&#39; Jim Maceda returns to the devastated area where residents are&nbsp;..."
haiyan-google_31-41_w18(9),itv.com,Surviving Typhoon Haiyan: How the Philippines is rebuilding - ITV ...,,haiyan,google,http://www.itv.com/news/2014-02-10/surviving-typhoon-haiyan-how-the-philippines-is-rebuilding/,Read Surviving <b>Typhoon Haiyan</b>: How the Philippines is rebuilding latest on ITV <br> <b>News</b>. All the World <b>news</b>.
haiyan-google_31-41_w19(1),un.org,Philippines: UN ramps up aid for 6 million child victims of Typhoon,,haiyan,google,http://www.un.org/apps/news/story.asp?NewsID=46761,"With the lives of nearly six million children disrupted by the typhoon that <br> devastated the Philippines a month ago, 1.4 ... Philippines: UN ramps up aid for 6 <br> million child victims of <b>Typhoon Haiyan</b> ... <b>News</b> Tracker: past stories on this issue<br> ."
haiyan-google_31-41_w19(10),independent.co.uk,David Beckham meets child survivors of Typhoon Haiyan in the ...,,haiyan,google,http://www.independent.co.uk/news/people/news/david-beckham-meets-child-survivors-of-typhoon-haiyan-in-the-philippines-9129484.html,... visited the Philippines to meet children survivors of <b>Typhoon Haiyan</b> almost <br> 100 ... <b>News</b>. Oscar Pistorius reacts during his trial for the murder of his girlfriend<br> &nbsp;...
haiyan-google_31-41_w19(2),ryot.org,Typhoon Haiyan » RYOT News,,haiyan,google,http://www.ryot.org/cause/typhoon-haiyan,"<b>Typhoon Haiyan</b>, one of the most powerful typhoons ever recorded, slammed into <br> the Philippines Friday, potentially causing serious damage and casualties."
